,fba1,upb1,lob1
ACETATE_COA_LIGASE_RXN_p_me_1,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_p_me_2,0.006944204051521424,9715.0,0.0
ACETATE_COA_LIGASE_RXN_p_me_3,0.009359579373833986,9715.0,0.0
ACETATE_COA_LIGASE_RXN_p_me_4,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_p_gc_1,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_p_gc_2,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_p_gc_3,-3.850757155753919e-17,9715.0,0.0
ACETATE_COA_LIGASE_RXN_p_gc_4,0.0,9715.0,0.0
ETHANOLAMINEPHOSPHOTRANSFERASE_RXN_r_me_1,0.0,9715.0,0.0
ETHANOLAMINEPHOSPHOTRANSFERASE_RXN_r_me_2,0.0,9715.0,0.0
ETHANOLAMINEPHOSPHOTRANSFERASE_RXN_r_me_3,0.0,9715.0,0.0
ETHANOLAMINEPHOSPHOTRANSFERASE_RXN_r_me_4,0.0,9715.0,0.0
ETHANOLAMINEPHOSPHOTRANSFERASE_RXN_r_gc_1,0.0,9715.0,0.0
ETHANOLAMINEPHOSPHOTRANSFERASE_RXN_r_gc_2,0.0,9715.0,0.0
ETHANOLAMINEPHOSPHOTRANSFERASE_RXN_r_gc_3,0.0,9715.0,0.0
ETHANOLAMINEPHOSPHOTRANSFERASE_RXN_r_gc_4,0.0,9715.0,0.0
sSUC_biomass_me_1,0.0,0.0,-1000.0
sSUC_biomass_me_2,0.0,0.0,-1000.0
sSUC_biomass_me_3,0.0,0.0,-1000.0
sSUC_biomass_me_4,0.0,0.0,-1000.0
sSUC_biomass_gc_1,0.0,0.0,-1000.0
sSUC_biomass_gc_2,0.0,0.0,-1000.0
sSUC_biomass_gc_3,0.0,0.0,-1000.0
sSUC_biomass_gc_4,0.0,0.0,-1000.0
RXN0_2382_p_me_1,0.0,9715.0,0.0
RXN0_2382_p_me_2,0.03124891823199407,9715.0,0.0
RXN0_2382_p_me_3,0.003472102025777124,9715.0,0.0
RXN0_2382_p_me_4,0.0,9715.0,0.0
RXN0_2382_p_gc_1,0.0,9715.0,0.0
RXN0_2382_p_gc_2,0.0,9715.0,0.0
RXN0_2382_p_gc_3,5.081878030827516e-12,9715.0,0.0
RXN0_2382_p_gc_4,-9.74026622575276e-12,9715.0,0.0
Protein_Translocation_c_me_1,0.0,9715.0,0.0
Protein_Translocation_c_me_2,0.0,9715.0,0.0
Protein_Translocation_c_me_3,0.0,9715.0,0.0
Protein_Translocation_c_me_4,0.0,9715.0,0.0
Protein_Translocation_c_gc_1,0.0,9715.0,0.0
Protein_Translocation_c_gc_2,0.0,9715.0,0.0
Protein_Translocation_c_gc_3,0.0,9715.0,0.0
Protein_Translocation_c_gc_4,0.0,9715.0,0.0
THYMIDYLATESYN_RXN_m_me_1,0.0,9715.0,0.0
THYMIDYLATESYN_RXN_m_me_2,0.0,9715.0,0.0
THYMIDYLATESYN_RXN_m_me_3,0.0,9715.0,0.0
THYMIDYLATESYN_RXN_m_me_4,0.0,9715.0,0.0
THYMIDYLATESYN_RXN_m_gc_1,0.0,9715.0,0.0
THYMIDYLATESYN_RXN_m_gc_2,0.0,9715.0,0.0
THYMIDYLATESYN_RXN_m_gc_3,0.0,9715.0,0.0
THYMIDYLATESYN_RXN_m_gc_4,0.0,9715.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_me_1,0.0,9715.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_me_2,0.0,9715.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_me_3,0.0,9715.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_me_4,0.0,9715.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_gc_1,0.0,9715.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_gc_2,0.0,9715.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_gc_3,0.0,9715.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_gc_4,0.0,9715.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_me_1,0.0,9715.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_me_2,0.003472102025777125,9715.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_me_3,0.004679789686916993,9715.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_me_4,0.0,9715.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_gc_1,0.0,9715.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_gc_2,0.0,9715.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_gc_3,-4.082624946710505e-12,9715.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_gc_4,7.824957341683e-12,9715.0,0.0
2KG_ACONITATE_mc_me_1,0.0,9715.0,-1000.0
2KG_ACONITATE_mc_me_2,0.3028236289551003,9715.0,-1000.0
2KG_ACONITATE_mc_me_3,0.30976783300659727,9715.0,-1000.0
2KG_ACONITATE_mc_me_4,0.0,9715.0,-1000.0
2KG_ACONITATE_mc_gc_1,0.0,9715.0,-1000.0
2KG_ACONITATE_mc_gc_2,0.0,9715.0,-1000.0
2KG_ACONITATE_mc_gc_3,0.0,9715.0,-1000.0
2KG_ACONITATE_mc_gc_4,0.0,9715.0,-1000.0
AMP_DEAMINASE_RXN_c_me_1,0.0,9715.0,0.0
AMP_DEAMINASE_RXN_c_me_2,0.0,9715.0,0.0
AMP_DEAMINASE_RXN_c_me_3,0.0,9715.0,0.0
AMP_DEAMINASE_RXN_c_me_4,0.0,9715.0,0.0
AMP_DEAMINASE_RXN_c_gc_1,0.0,9715.0,0.0
AMP_DEAMINASE_RXN_c_gc_2,0.0,9715.0,0.0
AMP_DEAMINASE_RXN_c_gc_3,0.0,9715.0,0.0
AMP_DEAMINASE_RXN_c_gc_4,0.0,9715.0,0.0
FUMARYLACETOACETASE_RXN_c_me_1,0.0,9715.0,0.0
FUMARYLACETOACETASE_RXN_c_me_2,0.0,9715.0,0.0
FUMARYLACETOACETASE_RXN_c_me_3,0.0,9715.0,0.0
FUMARYLACETOACETASE_RXN_c_me_4,0.0,9715.0,0.0
FUMARYLACETOACETASE_RXN_c_gc_1,0.0,9715.0,0.0
FUMARYLACETOACETASE_RXN_c_gc_2,0.0,9715.0,0.0
FUMARYLACETOACETASE_RXN_c_gc_3,0.0,9715.0,0.0
FUMARYLACETOACETASE_RXN_c_gc_4,0.0,9715.0,0.0
SO4_pc_me_1,0.0,9715.0,-1000.0
SO4_pc_me_2,-0.006944204051521425,9715.0,-1000.0
SO4_pc_me_3,-0.009359579373833988,9715.0,-1000.0
SO4_pc_me_4,0.0,9715.0,-1000.0
SO4_pc_gc_1,0.0,9715.0,-1000.0
SO4_pc_gc_2,0.0,9715.0,-1000.0
SO4_pc_gc_3,0.0,9715.0,-1000.0
SO4_pc_gc_4,0.0,9715.0,-1000.0
NH4_vc_me_1,0.0,9715.0,-1000.0
NH4_vc_me_2,0.0,9715.0,-1000.0
NH4_vc_me_3,0.0,9715.0,-1000.0
NH4_vc_me_4,0.0,9715.0,-1000.0
NH4_vc_gc_1,0.0,9715.0,-1000.0
NH4_vc_gc_2,0.0,9715.0,-1000.0
NH4_vc_gc_3,0.0,9715.0,-1000.0
NH4_vc_gc_4,0.0,9715.0,-1000.0
GLC_pc_me_1,0.0,9715.0,-1000.0
GLC_pc_me_2,0.0,9715.0,-1000.0
GLC_pc_me_3,0.0,9715.0,-1000.0
GLC_pc_me_4,0.0,9715.0,-1000.0
GLC_pc_gc_1,0.0,9715.0,-1000.0
GLC_pc_gc_2,0.0,9715.0,-1000.0
GLC_pc_gc_3,0.0,9715.0,-1000.0
GLC_pc_gc_4,0.0,9715.0,-1000.0
MAL_PROTON_rev_vc_me_1,0.0,9715.0,0.0
MAL_PROTON_rev_vc_me_2,0.0,9715.0,0.0
MAL_PROTON_rev_vc_me_3,0.0,9715.0,0.0
MAL_PROTON_rev_vc_me_4,0.10477027299123194,9715.0,0.0
MAL_PROTON_rev_vc_gc_1,0.0,9715.0,0.0
MAL_PROTON_rev_vc_gc_2,0.0,9715.0,0.0
MAL_PROTON_rev_vc_gc_3,0.0,9715.0,0.0
MAL_PROTON_rev_vc_gc_4,0.0,9715.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_me_1,0.0,9715.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_me_2,0.4256609795777409,9715.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_me_3,0.04729566439752171,9715.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_me_4,0.0,9715.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_gc_1,0.0,9715.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_gc_2,0.0,9715.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_gc_3,0.0,9715.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_gc_4,0.0,9715.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_me_1,0.0,9715.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_me_2,0.0,9715.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_me_3,0.0,9715.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_me_4,0.0,9715.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_gc_1,0.0,9715.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_gc_2,0.0,9715.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_gc_3,0.0,9715.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_gc_4,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_p_me_1,0.3128736149966859,9715.0,0.0
GLU6PDEHYDROG_RXN_p_me_2,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_p_me_3,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_p_me_4,0.31647939169784206,9715.0,0.0
GLU6PDEHYDROG_RXN_p_gc_1,0.00030920544734852975,9715.0,0.0
GLU6PDEHYDROG_RXN_p_gc_2,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_p_gc_3,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_p_gc_4,0.00030428201757668215,9715.0,0.0
METHYLENE_THF_mc_me_1,0.0,9715.0,-1000.0
METHYLENE_THF_mc_me_2,0.0,9715.0,-1000.0
METHYLENE_THF_mc_me_3,0.0,9715.0,-1000.0
METHYLENE_THF_mc_me_4,0.0011573673419257092,9715.0,-1000.0
METHYLENE_THF_mc_gc_1,0.0,9715.0,-1000.0
METHYLENE_THF_mc_gc_2,2.728262432300668e-18,9715.0,-1000.0
METHYLENE_THF_mc_gc_3,1.0706177435450104e-11,9715.0,-1000.0
METHYLENE_THF_mc_gc_4,-9.30236993914214e-12,9715.0,-1000.0
GMP_SYN_GLUT_RXN_c_me_1,0.0,9715.0,0.0
GMP_SYN_GLUT_RXN_c_me_2,0.0,9715.0,0.0
GMP_SYN_GLUT_RXN_c_me_3,0.0,9715.0,0.0
GMP_SYN_GLUT_RXN_c_me_4,0.0,9715.0,0.0
GMP_SYN_GLUT_RXN_c_gc_1,0.0,9715.0,0.0
GMP_SYN_GLUT_RXN_c_gc_2,0.0,9715.0,0.0
GMP_SYN_GLUT_RXN_c_gc_3,0.0,9715.0,0.0
GMP_SYN_GLUT_RXN_c_gc_4,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_c_me_1,0.6234324953095256,9715.0,0.0
GLU6PDEHYDROG_RXN_c_me_2,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_c_me_3,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_c_me_4,0.630644048711833,9715.0,0.0
GLU6PDEHYDROG_RXN_c_gc_1,0.0006184108946970628,9715.0,0.0
GLU6PDEHYDROG_RXN_c_gc_2,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_c_gc_3,0.0,9715.0,0.0
GLU6PDEHYDROG_RXN_c_gc_4,0.0006085640448936327,9715.0,0.0
ACETATE_COA_LIGASE_RXN_x_me_1,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_x_me_2,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_x_me_3,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_x_me_4,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_x_gc_1,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_x_gc_2,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_x_gc_3,0.0,9715.0,0.0
ACETATE_COA_LIGASE_RXN_x_gc_4,0.0,9715.0,0.0
ARGININE_TRNA_LIGASE_RXN_c_me_1,0.0,9715.0,0.0
ARGININE_TRNA_LIGASE_RXN_c_me_2,0.0,9715.0,0.0
ARGININE_TRNA_LIGASE_RXN_c_me_3,0.0,9715.0,0.0
ARGININE_TRNA_LIGASE_RXN_c_me_4,0.0,9715.0,0.0
ARGININE_TRNA_LIGASE_RXN_c_gc_1,0.0,9715.0,0.0
ARGININE_TRNA_LIGASE_RXN_c_gc_2,0.0,9715.0,0.0
ARGININE_TRNA_LIGASE_RXN_c_gc_3,0.0,9715.0,0.0
ARGININE_TRNA_LIGASE_RXN_c_gc_4,0.0,9715.0,0.0
CYSTAGLY_RXN_p_me_1,0.0,9715.0,0.0
CYSTAGLY_RXN_p_me_2,0.13006308020312435,9715.0,0.0
CYSTAGLY_RXN_p_me_3,0.0,9715.0,0.0
CYSTAGLY_RXN_p_me_4,0.0,9715.0,0.0
CYSTAGLY_RXN_p_gc_1,0.0,9715.0,0.0
CYSTAGLY_RXN_p_gc_2,0.0,9715.0,0.0
CYSTAGLY_RXN_p_gc_3,0.0,9715.0,0.0
CYSTAGLY_RXN_p_gc_4,0.0,9715.0,0.0
ADENOSINE_KINASE_RXN_c_me_1,0.0,9715.0,0.0
ADENOSINE_KINASE_RXN_c_me_2,3.2826859835076556e-14,9715.0,0.0
ADENOSINE_KINASE_RXN_c_me_3,0.0,9715.0,0.0
ADENOSINE_KINASE_RXN_c_me_4,0.0,9715.0,0.0
ADENOSINE_KINASE_RXN_c_gc_1,0.0,9715.0,0.0
ADENOSINE_KINASE_RXN_c_gc_2,0.0,9715.0,0.0
ADENOSINE_KINASE_RXN_c_gc_3,0.0,9715.0,0.0
ADENOSINE_KINASE_RXN_c_gc_4,0.0,9715.0,0.0
PHOSGLYPHOS_RXN_p_me_1,-0.012105437689132505,9715.0,-1000.0
PHOSGLYPHOS_RXN_p_me_2,218.6856664298899,9715.0,-1000.0
PHOSGLYPHOS_RXN_p_me_3,227.756222481311,9715.0,-1000.0
PHOSGLYPHOS_RXN_p_me_4,-0.03422054084100572,9715.0,-1000.0
PHOSGLYPHOS_RXN_p_gc_1,0.0,9715.0,-1000.0
PHOSGLYPHOS_RXN_p_gc_2,0.0,9715.0,-1000.0
PHOSGLYPHOS_RXN_p_gc_3,0.11456502678811559,9715.0,-1000.0
PHOSGLYPHOS_RXN_p_gc_4,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c_me_1,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c_me_2,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c_me_3,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c_me_4,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c_gc_1,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c_gc_2,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c_gc_3,0.0,9715.0,-1000.0
2_PERIOD_7_PERIOD_7_PERIOD_44_RXN_c_gc_4,0.0,9715.0,-1000.0
pGLN_biomass_me_1,0.0,0.0,-1000.0
pGLN_biomass_me_2,0.0,0.0,-1000.0
pGLN_biomass_me_3,0.0,0.0,-1000.0
pGLN_biomass_me_4,0.0,0.0,-1000.0
pGLN_biomass_gc_1,0.0,0.0,-1000.0
pGLN_biomass_gc_2,0.0,0.0,-1000.0
pGLN_biomass_gc_3,0.0,0.0,-1000.0
pGLN_biomass_gc_4,0.0,0.0,-1000.0
SUCCINYL_COA_HYDROLASE_RXN_m_me_1,0.0,9715.0,0.0
SUCCINYL_COA_HYDROLASE_RXN_m_me_2,0.0,9715.0,0.0
SUCCINYL_COA_HYDROLASE_RXN_m_me_3,0.0,9715.0,0.0
SUCCINYL_COA_HYDROLASE_RXN_m_me_4,0.0,9715.0,0.0
SUCCINYL_COA_HYDROLASE_RXN_m_gc_1,0.0,9715.0,0.0
SUCCINYL_COA_HYDROLASE_RXN_m_gc_2,0.0,9715.0,0.0
SUCCINYL_COA_HYDROLASE_RXN_m_gc_3,0.0,9715.0,0.0
SUCCINYL_COA_HYDROLASE_RXN_m_gc_4,0.0,9715.0,0.0
pHIS_biomass_me_1,0.0,0.0,-1000.0
pHIS_biomass_me_2,0.0,0.0,-1000.0
pHIS_biomass_me_3,0.0,0.0,-1000.0
pHIS_biomass_me_4,0.0,0.0,-1000.0
pHIS_biomass_gc_1,0.0,0.0,-1000.0
pHIS_biomass_gc_2,0.0,0.0,-1000.0
pHIS_biomass_gc_3,0.0,0.0,-1000.0
pHIS_biomass_gc_4,0.0,0.0,-1000.0
BHBDCLOS_RXN_x_me_1,0.0,9715.0,0.0
BHBDCLOS_RXN_x_me_2,0.0,9715.0,0.0
BHBDCLOS_RXN_x_me_3,0.0,9715.0,0.0
BHBDCLOS_RXN_x_me_4,0.0,9715.0,0.0
BHBDCLOS_RXN_x_gc_1,0.0,9715.0,0.0
BHBDCLOS_RXN_x_gc_2,0.0,9715.0,0.0
BHBDCLOS_RXN_x_gc_3,0.0,9715.0,0.0
BHBDCLOS_RXN_x_gc_4,0.0,9715.0,0.0
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_me_1,0.0,9715.0,0.0
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_me_2,0.006944204051521425,9715.0,0.0
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_me_3,0.009359579373833986,9715.0,0.0
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_me_4,0.0,9715.0,0.0
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_gc_1,0.0,9715.0,0.0
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_gc_2,0.0,9715.0,0.0
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_gc_3,0.0,9715.0,0.0
SULFITE_REDUCTASE_FERREDOXIN_RXN_p_gc_4,0.0,9715.0,0.0
GLUTKIN_RXN_c_me_1,0.0,9715.0,0.0
GLUTKIN_RXN_c_me_2,0.0034721020257771247,9715.0,0.0
GLUTKIN_RXN_c_me_3,0.004679789686916991,9715.0,0.0
GLUTKIN_RXN_c_me_4,0.0,9715.0,0.0
GLUTKIN_RXN_c_gc_1,0.0,9715.0,0.0
GLUTKIN_RXN_c_gc_2,0.0,9715.0,0.0
GLUTKIN_RXN_c_gc_3,0.0,9715.0,0.0
GLUTKIN_RXN_c_gc_4,0.0,9715.0,0.0
TYROSINE_AMINOTRANSFERASE_RXN_c_me_1,0.0,9715.0,-1000.0
TYROSINE_AMINOTRANSFERASE_RXN_c_me_2,0.0,9715.0,-1000.0
TYROSINE_AMINOTRANSFERASE_RXN_c_me_3,0.0,9715.0,-1000.0
TYROSINE_AMINOTRANSFERASE_RXN_c_me_4,0.0,9715.0,-1000.0
TYROSINE_AMINOTRANSFERASE_RXN_c_gc_1,0.0,9715.0,-1000.0
TYROSINE_AMINOTRANSFERASE_RXN_c_gc_2,0.0,9715.0,-1000.0
TYROSINE_AMINOTRANSFERASE_RXN_c_gc_3,0.0,9715.0,-1000.0
TYROSINE_AMINOTRANSFERASE_RXN_c_gc_4,0.0,9715.0,-1000.0
unlProtHYPO_c_me_1,0.0,9715.0,0.0
unlProtHYPO_c_me_2,0.0,9715.0,0.0
unlProtHYPO_c_me_3,0.0,9715.0,0.0
unlProtHYPO_c_me_4,0.0,9715.0,0.0
unlProtHYPO_c_gc_1,0.0,9715.0,0.0
unlProtHYPO_c_gc_2,0.0,9715.0,0.0
unlProtHYPO_c_gc_3,0.0,9715.0,0.0
unlProtHYPO_c_gc_4,0.0,9715.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_me_1,0.0,9715.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_me_2,0.0,9715.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_me_3,0.0,9715.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_me_4,0.0,9715.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_gc_1,0.0,9715.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_gc_2,0.0,9715.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_gc_3,0.0,9715.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_gc_4,0.0,9715.0,0.0
pCYS_biomass_me_1,0.0,0.0,-1000.0
pCYS_biomass_me_2,0.0,0.0,-1000.0
pCYS_biomass_me_3,0.0,0.0,-1000.0
pCYS_biomass_me_4,0.0,0.0,-1000.0
pCYS_biomass_gc_1,0.0,0.0,-1000.0
pCYS_biomass_gc_2,0.0,0.0,-1000.0
pCYS_biomass_gc_3,0.0,0.0,-1000.0
pCYS_biomass_gc_4,0.0,0.0,-1000.0
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_me_1,-5.636579519973417e-17,9715.0,0.0
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_me_2,-5.813012436470945e-18,9715.0,0.0
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_me_3,0.0,9715.0,0.0
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_me_4,-5.947938656083175e-17,9715.0,0.0
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_gc_1,0.0,9715.0,0.0
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_gc_2,0.0,9715.0,0.0
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_gc_3,0.0,9715.0,0.0
3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m_gc_4,0.0,9715.0,0.0
LYS_PROTON_rev_vc_me_1,0.006130919505011255,9715.0,0.0
LYS_PROTON_rev_vc_me_2,0.0,9715.0,0.0
LYS_PROTON_rev_vc_me_3,0.0,9715.0,0.0
LYS_PROTON_rev_vc_me_4,0.006130919505011318,9715.0,0.0
LYS_PROTON_rev_vc_gc_1,0.0,9715.0,0.0
LYS_PROTON_rev_vc_gc_2,0.0,9715.0,0.0
LYS_PROTON_rev_vc_gc_3,0.0,9715.0,0.0
LYS_PROTON_rev_vc_gc_4,0.0,9715.0,0.0
2_KETOGLUTARATE_xc_me_1,0.0,9715.0,-1000.0
2_KETOGLUTARATE_xc_me_2,9.128420841685547e-35,9715.0,-1000.0
2_KETOGLUTARATE_xc_me_3,0.0,9715.0,-1000.0
2_KETOGLUTARATE_xc_me_4,0.0,9715.0,-1000.0
2_KETOGLUTARATE_xc_gc_1,0.0,9715.0,-1000.0
2_KETOGLUTARATE_xc_gc_2,0.0,9715.0,-1000.0
2_KETOGLUTARATE_xc_gc_3,-0.0009327408419230025,9715.0,-1000.0
2_KETOGLUTARATE_xc_gc_4,0.0,9715.0,-1000.0
GLY_pc_me_1,0.0,9715.0,-1000.0
GLY_pc_me_2,0.0034721020257771256,9715.0,-1000.0
GLY_pc_me_3,0.0034721020256765008,9715.0,-1000.0
GLY_pc_me_4,0.0,9715.0,-1000.0
GLY_pc_gc_1,0.0,9715.0,-1000.0
GLY_pc_gc_2,2.7282624323006676e-18,9715.0,-1000.0
GLY_pc_gc_3,-9.164497764704871e-12,9715.0,-1000.0
GLY_pc_gc_4,6.347544744223859e-12,9715.0,-1000.0
RXN_10786_c_me_1,0.0,9715.0,0.0
RXN_10786_c_me_2,0.0,9715.0,0.0
RXN_10786_c_me_3,0.0,9715.0,0.0
RXN_10786_c_me_4,0.0,9715.0,0.0
RXN_10786_c_gc_1,0.0,9715.0,0.0
RXN_10786_c_gc_2,0.0,9715.0,0.0
RXN_10786_c_gc_3,0.0,9715.0,0.0
RXN_10786_c_gc_4,0.0,9715.0,0.0
PHOSPHATIDATE_PHOSPHATASE_RXN_p_me_1,0.0,9715.0,0.0
PHOSPHATIDATE_PHOSPHATASE_RXN_p_me_2,0.0,9715.0,0.0
PHOSPHATIDATE_PHOSPHATASE_RXN_p_me_3,0.0,9715.0,0.0
PHOSPHATIDATE_PHOSPHATASE_RXN_p_me_4,0.0,9715.0,0.0
PHOSPHATIDATE_PHOSPHATASE_RXN_p_gc_1,0.0,9715.0,0.0
PHOSPHATIDATE_PHOSPHATASE_RXN_p_gc_2,0.0,9715.0,0.0
PHOSPHATIDATE_PHOSPHATASE_RXN_p_gc_3,0.0,9715.0,0.0
PHOSPHATIDATE_PHOSPHATASE_RXN_p_gc_4,0.0,9715.0,0.0
SAICARSYN_RXN_p_me_1,0.0,9715.0,0.0
SAICARSYN_RXN_p_me_2,0.0,9715.0,0.0
SAICARSYN_RXN_p_me_3,0.0,9715.0,0.0
SAICARSYN_RXN_p_me_4,0.0,9715.0,0.0
SAICARSYN_RXN_p_gc_1,-2.562888872695229e-18,9715.0,0.0
SAICARSYN_RXN_p_gc_2,0.0,9715.0,0.0
SAICARSYN_RXN_p_gc_3,-5.212833147256538e-18,9715.0,0.0
SAICARSYN_RXN_p_gc_4,-1.932223323572195e-18,9715.0,0.0
SER_mc_me_1,0.0,9715.0,-1000.0
SER_mc_me_2,0.0,9715.0,-1000.0
SER_mc_me_3,0.0,9715.0,-1000.0
SER_mc_me_4,0.00021896052224361338,9715.0,-1000.0
SER_mc_gc_1,1.2814444363476153e-18,9715.0,-1000.0
SER_mc_gc_2,0.0,9715.0,-1000.0
SER_mc_gc_3,-1.097735904875528e-11,9715.0,-1000.0
SER_mc_gc_4,7.824957341683e-12,9715.0,-1000.0
RXN_2141_p_me_1,0.0,9715.0,0.0
RXN_2141_p_me_2,0.0,9715.0,0.0
RXN_2141_p_me_3,0.0,9715.0,0.0
RXN_2141_p_me_4,0.0,9715.0,0.0
RXN_2141_p_gc_1,0.0,9715.0,0.0
RXN_2141_p_gc_2,0.0,9715.0,0.0
RXN_2141_p_gc_3,0.0,9715.0,0.0
RXN_2141_p_gc_4,0.0,9715.0,0.0
ARG_ORNITHINE_mc_me_1,0.0,9715.0,-1000.0
ARG_ORNITHINE_mc_me_2,0.0,9715.0,-1000.0
ARG_ORNITHINE_mc_me_3,0.0,9715.0,-1000.0
ARG_ORNITHINE_mc_me_4,0.0,9715.0,-1000.0
ARG_ORNITHINE_mc_gc_1,0.0,9715.0,-1000.0
ARG_ORNITHINE_mc_gc_2,0.0,9715.0,-1000.0
ARG_ORNITHINE_mc_gc_3,-2.0840042638783317e-12,9715.0,-1000.0
ARG_ORNITHINE_mc_gc_4,0.0,9715.0,-1000.0
GMP_pc_me_1,0.0,9715.0,-1000.0
GMP_pc_me_2,0.0,9715.0,-1000.0
GMP_pc_me_3,0.0,9715.0,-1000.0
GMP_pc_me_4,0.0,9715.0,-1000.0
